dateTime,MonitorID,LocationID,PM10ppm,PM25ppm,PM1_Predicted,PM2_5_Predicted,PM4_Predicted,PM10_Predicted,Corrected
14-Jul-2020 22:44:00,4,1,0.039,0.009,4.97729748182747,10.904388618966,18.8829264884874,23.4961129804802,0
14-Jul-2020 22:45:00,4,1,0.036,0.009,4.85881422962779,10.5829678462962,17.8762450522282,22.1057587439301,0
14-Jul-2020 22:46:00,4,1,0.042,0.009,4.9869394786704,11.1962345745634,19.7689510845703,24.6890865643005,0
14-Jul-2020 22:47:00,4,1,0.04,0.009,4.99511864791787,11.0060364716347,19.193920849552,23.9175029182791,0
14-Jul-2020 22:48:00,4,1,0.042,0.01,5.782088497953,12.003704209091,20.6912158526596,25.6122999496943,0
14-Jul-2020 22:49:00,4,1,0.042,0.009,4.9869394786704,11.1962345745634,19.7689510845703,24.6890865643005,0
14-Jul-2020 22:50:00,4,1,0.036,0.009,4.85881422962779,10.5829678462962,17.8762450522282,22.1057587439301,0
14-Jul-2020 22:51:00,4,1,0.041,0.009,4.99871970922224,11.1035805056936,19.4898826434923,24.3155989359813,0
14-Jul-2020 22:52:00,4,1,0.043,0.009,4.95922529951577,11.2832356426453,20.029108855233,25.0366847694273,0
14-Jul-2020 22:53:00,4,1,0.045,0.009,4.85690505075595,11.4373583988051,20.4837653028578,25.6492735542128,0
14-Jul-2020 22:54:00,4,1,0.045,0.009,4.85690505075595,11.4373583988051,20.4837653028578,25.6492735542128,0
14-Jul-2020 22:55:00,4,1,0.042,0.009,4.9869394786704,11.1962345745634,19.7689510845703,24.6890865643005,0
14-Jul-2020 22:56:00,4,1,0.044,0.01,5.78641664354455,12.2510843623151,21.3399100152064,26.5943211867211,0
14-Jul-2020 22:57:00,4,1,0.045,0.009,4.85690505075595,11.4373583988051,20.4837653028578,25.6492735542128,0
14-Jul-2020 22:58:00,4,1,0.035,0.009,4.80714041425698,10.4731229470829,17.5209857980898,21.6048932208323,0
14-Jul-2020 22:59:00,4,1,0.042,0.009,4.9869394786704,11.1962345745634,19.7689510845703,24.6890865643005,0
14-Jul-2020 23:00:00,4,1,0.038,0.01,5.52466881992761,11.5050739706188,19.2777232202847,23.4543672908036,0
14-Jul-2020 23:01:00,4,1,0.037,0.01,5.42913494855601,11.3846400827467,18.90695494452,22.8830472504557,0
14-Jul-2020 23:02:00,4,1,0.042,0.01,5.782088497953,12.003704209091,20.6912158526596,25.6122999496943,0
14-Jul-2020 23:03:00,4,1,0.041,0.009,4.99871970922224,11.1035805056936,19.4898826434923,24.3155989359813,0
14-Jul-2020 23:04:00,4,1,0.045,0.009,4.85690505075595,11.4373583988051,20.4837653028578,25.6492735542128,0
14-Jul-2020 23:05:00,4,1,0.037,0.009,4.90655958459856,10.6920239178114,18.2225690869961,22.5888573777024,0
14-Jul-2020 23:06:00,4,1,0.035,0.009,4.80714041425698,10.4731229470829,17.5209857980898,21.6048932208323,0
14-Jul-2020 23:07:00,4,1,0.042,0.01,5.782088497953,12.003704209091,20.6912158526596,25.6122999496943,0
14-Jul-2020 23:08:00,4,1,0.041,0.01,5.74514657297306,11.8782389638934,20.3504566566348,25.0948619812226,0
14-Jul-2020 23:09:00,4,1,0.041,0.009,4.99871970922224,11.1035805056936,19.4898826434923,24.3155989359813,0
14-Jul-2020 23:10:00,4,1,0.036,0.009,4.85881422962779,10.5829678462962,17.8762450522282,22.1057587439301,0
14-Jul-2020 23:11:00,4,1,0.031,0.009,4.64481563358338,10.0429881784161,16.0338939402368,19.4525565549427,0
14-Jul-2020 23:12:00,4,1,0.038,0.009,4.94700601551459,10.7994432856278,18.5586153684226,23.0527738842162,0
14-Jul-2020 23:13:00,4,1,0.04,0.009,4.99511864791787,11.0060364716347,19.193920849552,23.9175029182791,0
14-Jul-2020 23:14:00,4,1,0.04,0.009,4.99511864791787,11.0060364716347,19.193920849552,23.9175029182791,0
14-Jul-2020 23:15:00,4,1,0.038,0.01,5.52466881992761,11.5050739706188,19.2777232202847,23.4543672908036,0
14-Jul-2020 23:16:00,4,1,0.037,0.009,4.90655958459856,10.6920239178114,18.2225690869961,22.5888573777024,0
14-Jul-2020 23:17:00,4,1,0.041,0.009,4.99871970922224,11.1035805056936,19.4898826434923,24.3155989359813,0
14-Jul-2020 23:18:00,4,1,0.039,0.01,5.61259428662343,11.6280594827782,19.6425753354646,24.0144252456123,0
14-Jul-2020 23:19:00,4,1,0.04,0.009,4.99511864791787,11.0060364716347,19.193920849552,23.9175029182791,0
14-Jul-2020 23:20:00,4,1,0.044,0.01,5.78641664354455,12.2510843623151,21.3399100152064,26.5943211867211,0
14-Jul-2020 23:21:00,4,1,0.035,0.009,4.80714041425698,10.4731229470829,17.5209857980898,21.6048932208323,0
14-Jul-2020 23:22:00,4,1,0.044,0.01,5.78641664354455,12.2510843623151,21.3399100152064,26.5943211867211,0
14-Jul-2020 23:23:00,4,1,0.036,0.009,4.85881422962779,10.5829678462962,17.8762450522282,22.1057587439301,0
14-Jul-2020 23:24:00,4,1,0.036,0.009,4.85881422962779,10.5829678462962,17.8762450522282,22.1057587439301,0
